,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.329,0.0033,0.0958,0.0027,0.1645,0.0019,0.1645,0.0014
CULTURE 1,0.299,0.0046,0.0958,0.0027,0.19,0.0039,0.109,0.0006
CULTURE 2,0.5565,0.0048,0.0958,0.0027,0.3095,0.0015,0.247,0.0033
