,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.775,,0.1283,,0.445,,0.33,
CULTURE 1,0.505,,0.1283,,0.2,,0.305,
CULTURE 2,0.62,,0.1283,,0.235,,0.385,
