,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.511,0.0058,0.0587,0.0045,0.247,0.0022,0.264,0.0036
CULTURE 1,0.6025,0.0045,0.0587,0.0045,0.3515,0.0016,0.251,0.0029
CULTURE 2,0.5955,0.009,0.0587,0.0045,0.3585,0.0039,0.237,0.0051
