,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.566,0.0087,0.0503,0.007,0.2425,0.0049,0.3235,0.0038
CULTURE 1,0.572,0.0124,0.0503,0.007,0.269,0.0064,0.303,0.006
CULTURE 2,0.4935,0.0051,0.0503,0.007,0.223,0.0011,0.2705,0.004
