,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.486,0.0295,0.0065,0.0274,0.1065,0.0129,0.3795,0.0166
CULTURE 1,0.487,0.0219,0.0065,0.0274,0.0615,0.0112,0.4255,0.0107
CULTURE 2,0.5045,0.0603,0.0065,0.0274,0.101,0.0311,0.4035,0.0292
