,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.38,,0.07,,0.15,,0.23,
CULTURE 1,0.295,,0.07,,0.175,,0.12,
CULTURE 2,0.42,,0.07,,0.195,,0.225,
