,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.466,0.0272,0.0152,0.0347,0.1215,0.0131,0.3445,0.0141
CULTURE 1,0.473,0.054,0.0152,0.0347,0.237,0.0303,0.236,0.0237
CULTURE 2,0.5045,0.0501,0.0152,0.0347,0.1925,0.0213,0.312,0.0288
