,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.4075,0.0076,0.187,0.0047,0.2035,0.0035,0.204,0.0042
CULTURE 1,0.206,0.0025,0.187,0.0047,0.1115,0.0013,0.0945,0.0013
CULTURE 2,0.5655,0.0066,0.187,0.0047,0.2785,0.0041,0.287,0.0025
