,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.58,,0.0167,,0.135,,0.445,
CULTURE 1,0.535,,0.0167,,0.47,,0.065,
CULTURE 2,0.54,,0.0167,,0.295,,0.245,
