,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.715,,0.0767,,0.295,,0.42,
CULTURE 1,0.565,,0.0767,,0.265,,0.3,
CULTURE 2,0.645,,0.0767,,0.345,,0.3,
