,ERR^CULTURE 0,ERR^CULTURE 1,ERR^CULTURE 2,ERR^CULTURE std 0,ERR^CULTURE std 1,ERR^CULTURE std 2,ERR,ERR std,CIC,CIC std
0,46.9%,0.8347%,46.65%,1.2034%,44.4%,0.5392%,45.9833%,2.5773%,1.5833%,0.6794%
