,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.535,,0.0433,,0.235,,0.3,
CULTURE 1,0.525,,0.0433,,0.3,,0.225,
CULTURE 2,0.465,,0.0433,,0.18,,0.285,
