,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.33,0.0112,0.0473,0.0092,0.1535,0.0057,0.1765,0.0056
CULTURE 1,0.3745,0.0115,0.0473,0.0092,0.2165,0.0061,0.158,0.0055
CULTURE 2,0.4275,0.0162,0.0473,0.0092,0.2285,0.0071,0.199,0.009
