,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.365,0.0,0.0267,0.0,0.215,0.0,0.15,0.0
CULTURE 1,0.33,0.0,0.0267,0.0,0.155,0.0,0.175,0.0
CULTURE 2,0.375,0.0,0.0267,0.0,0.175,0.0,0.2,0.0
