,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.3675,0.0052,0.084,0.0091,0.2645,0.0034,0.103,0.0018
CULTURE 1,0.2885,0.012,0.084,0.0091,0.207,0.0057,0.0815,0.0063
CULTURE 2,0.4615,0.0221,0.084,0.0091,0.2555,0.0125,0.206,0.0095
