,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.497,0.0071,0.1463,0.007,0.2295,0.0029,0.2675,0.0042
CULTURE 1,0.3485,0.0236,0.1463,0.007,0.1575,0.0042,0.191,0.0194
CULTURE 2,0.639,0.014,0.1463,0.007,0.309,0.0067,0.33,0.0073
