,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.505,,0.04,,0.185,,0.32,
CULTURE 1,0.47,,0.04,,0.195,,0.275,
CULTURE 2,0.555,,0.04,,0.245,,0.31,
