,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.635,,0.075,,0.345,,0.29,
CULTURE 1,0.54,,0.075,,0.33,,0.21,
CULTURE 2,0.475,,0.075,,0.295,,0.18,
