,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.535,,0.015,,0.46,,0.075,
CULTURE 1,0.5,,0.015,,0.485,,0.015,
CULTURE 2,0.495,,0.015,,0.49,,0.005,
