,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.435,,0.0483,,0.19,,0.245,
CULTURE 1,0.52,,0.0483,,0.225,,0.295,
CULTURE 2,0.495,,0.0483,,0.275,,0.22,
