"['kid', {'n_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.15426724>, 'i_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.23699011>, 'kid': <tf.Tensor: shape=(), dtype=float32, numpy=0.6719584>}]"
"['kid', {'n_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.092579685>, 'i_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.14004835>, 'kid': <tf.Tensor: shape=(), dtype=float32, numpy=2.464383>}]"
