,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.38,,0.015,,0.165,,0.215,
CULTURE 1,0.335,,0.015,,0.17,,0.165,
CULTURE 2,0.335,,0.015,,0.19,,0.145,
