,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.454,0.0424,0.0288,0.0246,0.1705,0.024,0.2835,0.0184
CULTURE 1,0.4325,0.0257,0.0288,0.0246,0.157,0.0112,0.2755,0.0145
CULTURE 2,0.4975,0.0315,0.0288,0.0246,0.178,0.0169,0.3195,0.0145
