"['kid', {'n_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.16612323>, 'i_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.26735678>, 'kid': <tf.Tensor: shape=(), dtype=float32, numpy=0.508747>}]"
"['kid', {'n_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.16630363>, 'i_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.25838017>, 'kid': <tf.Tensor: shape=(), dtype=float32, numpy=0.6064517>}]"
