,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.485,,0.0133,,0.255,,0.23,
CULTURE 1,0.495,,0.0133,,0.375,,0.12,
CULTURE 2,0.47,,0.0133,,0.14,,0.33,
