,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.455,,0.0133,,0.195,,0.26,
CULTURE 1,0.45,,0.0133,,0.215,,0.235,
CULTURE 2,0.485,,0.0133,,0.195,,0.29,
