,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.635,,0.0467,,0.305,,0.33,
CULTURE 1,0.525,,0.0467,,0.315,,0.21,
CULTURE 2,0.51,,0.0467,,0.25,,0.26,
