,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.69,0.0,0.125,0.0,0.32,0.0,0.37,0.0
CULTURE 1,0.615,0.0,0.125,0.0,0.3,0.0,0.315,0.0
CULTURE 2,0.465,0.0,0.125,0.0,0.225,0.0,0.24,0.0
