,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.31,0.0,0.06,0.0,0.16,0.0,0.15,0.0
CULTURE 1,0.39,0.0,0.06,0.0,0.225,0.0,0.165,0.0
CULTURE 2,0.41,0.0,0.06,0.0,0.205,0.0,0.205,0.0
