,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.5938,0.001,0.0308,0.0165,0.3088,0.0005,0.285,0.0005
CULTURE 1,0.5788,0.0486,0.0308,0.0165,0.365,0.0181,0.2138,0.0305
CULTURE 2,0.54,0.0071,0.0308,0.0165,0.3062,0.0026,0.2338,0.0045
