,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.2855,0.0074,0.1063,0.0077,0.131,0.0033,0.1545,0.004
CULTURE 1,0.3895,0.0104,0.1063,0.0077,0.2625,0.0081,0.127,0.0023
CULTURE 2,0.5005,0.0127,0.1063,0.0077,0.285,0.0071,0.2155,0.0056
