,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.5435,0.0138,0.116,0.0093,0.237,0.0059,0.3065,0.0079
CULTURE 1,0.5105,0.014,0.116,0.0093,0.261,0.0052,0.2495,0.0088
CULTURE 2,0.353,0.0058,0.116,0.0093,0.178,0.0031,0.175,0.0027
