,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.1755,0.0026,0.0492,0.0022,0.075,0.0014,0.1005,0.0012
CULTURE 1,0.2115,0.0031,0.0492,0.0022,0.1415,0.0022,0.07,0.0009
CULTURE 2,0.287,0.0037,0.0492,0.0022,0.1595,0.0021,0.1275,0.0016
