,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,W_ERR,W_ERR std,CIC,CIC std
0,45.5%,0.0%,43.5%,0.0%,30.0%,0.0%,39.6667%,0.0%,42.9773%,0.0%,9.6667%,0.0%
