,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.378,0.0061,0.0552,0.0044,0.1375,0.002,0.2405,0.0042
CULTURE 1,0.3265,0.007,0.0552,0.0044,0.168,0.0021,0.1585,0.0049
CULTURE 2,0.4405,0.007,0.0552,0.0044,0.235,0.0033,0.2055,0.0038
