,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.6355,0.0494,0.0302,0.0461,0.369,0.0251,0.2665,0.0244
CULTURE 1,0.572,0.0945,0.0302,0.0461,0.173,0.0588,0.399,0.0357
CULTURE 2,0.599,0.0887,0.0302,0.0461,0.415,0.0318,0.184,0.0569
