,ERR^CULTURE 0,ERR^CULTURE 1,ERR^CULTURE 2,ERR^CULTURE std 0,ERR^CULTURE std 1,ERR^CULTURE std 2,ERR,ERR std,CIC,CIC std
0,0.3246,0.0036,0.34,0.0063,0.3642,0.0107,0.3429,0.0206,0.0183,0.0057
