,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.695,0.0199,0.0265,0.0115,0.3575,0.0026,0.3375,0.0173
CULTURE 1,0.6781,0.015,0.0265,0.0115,0.33,0.0039,0.3481,0.0111
CULTURE 2,0.7406,0.0145,0.0265,0.0115,0.3775,0.0037,0.3631,0.0108
