,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.57,,0.03,,0.215,,0.355,
CULTURE 1,0.53,,0.03,,0.46,,0.07,
CULTURE 2,0.58,,0.03,,0.19,,0.39,
