,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.6345,0.0172,0.1328,0.0075,0.343,0.0029,0.2915,0.0143
CULTURE 1,0.486,0.0277,0.1328,0.0075,0.299,0.0039,0.187,0.0238
CULTURE 2,0.736,0.0053,0.1328,0.0075,0.395,0.0022,0.341,0.0031
