,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,W_ERR,W_ERR std,CIC,CIC std
0,22.5%,1.6944%,15.3636%,1.1754%,35.4091%,2.5301%,24.4242%,5.3999%,16.5992%,5.3999%,9.0606%,1.4082%
