,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.4725,0.0524,0.0687,0.0376,0.2255,0.0254,0.247,0.027
CULTURE 1,0.3775,0.0612,0.0687,0.0376,0.205,0.0271,0.1725,0.0341
CULTURE 2,0.4885,0.0603,0.0687,0.0376,0.2705,0.0312,0.218,0.0291
