,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.733,0.0026,0.0917,0.0015,0.337,0.0009,0.396,0.0017
CULTURE 1,0.6815,0.0085,0.0917,0.0015,0.3665,0.0024,0.315,0.0061
CULTURE 2,0.905,0.0019,0.0917,0.0015,0.464,0.0008,0.441,0.0012
