,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.672,0.0221,0.0102,0.0233,0.336,0.0104,0.336,0.0117
CULTURE 1,0.6795,0.0362,0.0102,0.0233,0.36,0.0123,0.3195,0.0239
CULTURE 2,0.695,0.0336,0.0102,0.0233,0.3725,0.0134,0.3225,0.0202
