,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.665,0.0314,0.1328,0.0219,0.367,0.01,0.298,0.0214
CULTURE 1,0.4515,0.0394,0.1328,0.0219,0.2515,0.0148,0.2,0.0246
CULTURE 2,0.6365,0.0345,0.1328,0.0219,0.333,0.0221,0.3035,0.0124
