,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.834,0.0119,0.209,0.0049,0.405,0.0048,0.429,0.0071
CULTURE 1,0.5225,0.0359,0.209,0.0049,0.2465,0.0152,0.276,0.0207
CULTURE 2,0.838,0.0029,0.209,0.0049,0.4225,0.0016,0.4155,0.0013
