,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.936,0.0011,0.0508,0.0015,0.471,0.0004,0.465,0.0007
CULTURE 1,0.818,0.0026,0.0508,0.0015,0.4645,0.0004,0.3535,0.0022
CULTURE 2,0.8525,0.0034,0.0508,0.0015,0.464,0.0017,0.3885,0.0017
