,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.4915,0.0064,0.1043,0.0035,0.2145,0.0044,0.277,0.0019
CULTURE 1,0.4795,0.0042,0.1043,0.0035,0.254,0.001,0.2255,0.0032
CULTURE 2,0.329,0.0025,0.1043,0.0035,0.171,0.0017,0.158,0.0008
