,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.354,0.0049,0.0833,0.0055,0.125,0.0018,0.229,0.0031
CULTURE 1,0.277,0.0042,0.0833,0.0055,0.1385,0.0025,0.1385,0.0017
CULTURE 2,0.45,0.0115,0.0833,0.0055,0.2475,0.005,0.2025,0.0065
