,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,W_ERR,W_ERR std,CIC,CIC std
0,26.7273%,2.0731%,13.1364%,1.02%,42.8636%,3.0689%,27.5758%,6.162%,15.1054%,6.162%,14.4394%,1.714%
