,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.559,0.0398,0.021,0.0377,0.359,0.0194,0.2,0.0204
CULTURE 1,0.5135,0.0298,0.021,0.0377,0.373,0.0153,0.1405,0.0144
CULTURE 2,0.531,0.0733,0.021,0.0377,0.347,0.0344,0.184,0.0389
