,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.465,,0.025,,0.285,,0.18,
CULTURE 1,0.49,,0.025,,0.275,,0.215,
CULTURE 2,0.515,,0.025,,0.23,,0.285,
