,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.525,,0.0083,,0.23,,0.295,
CULTURE 1,0.52,,0.0083,,0.475,,0.045,
CULTURE 2,0.51,,0.0083,,0.18,,0.33,
