,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.5618,0.0594,0.0198,0.059,0.2077,0.0334,0.3541,0.0261
CULTURE 1,0.525,0.128,0.0198,0.059,0.1423,0.0651,0.3827,0.063
CULTURE 2,0.5477,0.1176,0.0198,0.059,0.2932,0.0558,0.2545,0.0618
