,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.528,0.0072,0.0853,0.0047,0.219,0.0033,0.309,0.0039
CULTURE 1,0.476,0.0048,0.0853,0.0047,0.1495,0.0029,0.3265,0.0019
CULTURE 2,0.68,0.007,0.0853,0.0047,0.2635,0.0046,0.4165,0.0024
