,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.759,0.036,0.022,0.0209,0.3815,0.0164,0.3775,0.0196
CULTURE 1,0.795,0.0298,0.022,0.0209,0.4055,0.0148,0.3895,0.0151
CULTURE 2,0.789,0.0328,0.022,0.0209,0.405,0.017,0.384,0.0158
