,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.938,0.0023,0.0468,0.0035,0.456,0.0021,0.482,0.0002
CULTURE 1,0.8345,0.0084,0.0468,0.0035,0.433,0.0043,0.4015,0.0041
CULTURE 2,0.816,0.0038,0.0468,0.0035,0.412,0.0013,0.404,0.0025
