,ERR^CULTURE 0,ERR^CULTURE 1,ERR^CULTURE 2,ERR^CULTURE std 0,ERR^CULTURE std 1,ERR^CULTURE std 2,ERR,ERR std,CIC,CIC std
0,76.2%,3.4745%,74.25%,4.5604%,73.15%,4.3651%,74.5333%,12.4%,1.3833%,2.6783%
