,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.875,,0.0283,,0.42,,0.455,
CULTURE 1,0.83,,0.0283,,0.455,,0.375,
CULTURE 2,0.81,,0.0283,,0.48,,0.33,
