,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.6485,0.0682,0.0398,0.0403,0.32,0.0312,0.3285,0.037
CULTURE 1,0.6355,0.0816,0.0398,0.0403,0.322,0.0473,0.3135,0.0343
CULTURE 2,0.742,0.0527,0.0398,0.0403,0.3855,0.0295,0.3565,0.0232
