,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.314,0.0068,0.0448,0.0053,0.1345,0.0023,0.1795,0.0045
CULTURE 1,0.3595,0.0072,0.0448,0.0053,0.224,0.0036,0.1355,0.0036
CULTURE 2,0.403,0.0086,0.0448,0.0053,0.221,0.0048,0.182,0.0038
