,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.674,0.0159,0.0623,0.0161,0.373,0.0084,0.301,0.0075
CULTURE 1,0.587,0.0364,0.0623,0.0161,0.38,0.0085,0.207,0.0279
CULTURE 2,0.687,0.0324,0.0623,0.0161,0.419,0.0134,0.268,0.019
