,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.69,0.0058,0.015,0.006,0.3055,0.0027,0.3845,0.003
CULTURE 1,0.685,0.0124,0.015,0.006,0.3465,0.0028,0.3385,0.0096
CULTURE 2,0.725,0.0123,0.015,0.006,0.375,0.0033,0.35,0.009
