,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,CIC,CIC std
0,33.0%,0.1125%,19.0%,0.0462%,32.5%,0.1025%,28.1667%,0.2612%,9.1667%,0.0717%
